BBL,INSP_DATE,RESULT
1002590071,2011-11-18,Passed Inspection
1002590071,2012-05-02,Passed Inspection
1002590071,2013-04-23,Passed Inspection
1002590071,2013-07-29,Active Rat Signs
1002590071,2013-09-17,Active Rat Signs
1002590071,2014-03-19,Active Rat Signs
1002590071,2014-04-03,Active Rat Signs
1002590071,2014-05-07,Active Rat Signs
1002710037,2009-09-29,Active Rat Signs
1002710037,2010-01-19,Active Rat Signs
1002710037,2010-03-26,Passed Inspection
1002710037,2011-04-11,Active Rat Signs
1002710037,2011-05-18,Active Rat Signs
1002710037,2011-12-30,Active Rat Signs
1002710037,2012-01-25,Active Rat Signs
1002710037,2012-05-08,Passed Inspection
1002710037,2013-04-11,Active Rat Signs
1002710037,2013-04-29,Active Rat Signs
1002710037,2014-04-02,Passed Inspection
1002710042,2010-03-23,Active Rat Signs
1002710042,2010-04-29,Passed Inspection
1002710042,2011-04-11,Active Rat Signs
1002710042,2011-05-12,Active Rat Signs
1002710042,2011-12-30,Active Rat Signs
1002710042,2012-01-25,Active Rat Signs
1002710042,2012-05-09,Passed Inspection
1002710042,2013-04-11,Active Rat Signs
1002710042,2013-05-01,Passed Inspection
1002710042,2014-04-02,Passed Inspection
1002730020,2010-03-30,Passed Inspection
1002730020,2011-03-02,Active Rat Signs
1002730020,2011-03-22,Active Rat Signs
1002730020,2011-12-30,Active Rat Signs
1002730020,2012-01-25,Active Rat Signs
1002730020,2012-06-01,Active Rat Signs
1002730020,2012-06-20,Active Rat Signs
1002730020,2013-04-11,Active Rat Signs
1002730020,2013-05-01,Active Rat Signs
1002730020,2013-11-20,Passed Inspection
1002730020,2013-11-21,Problem Conditions
1002730020,2013-12-11,Passed Inspection
1002730020,2014-04-01,Active Rat Signs
1002730020,2014-05-09,Active Rat Signs
1002730029,2010-03-30,Active Rat Signs
1002730029,2010-04-29,Active Rat Signs
1002730029,2011-04-11,Active Rat Signs
1002730029,2011-05-18,Active Rat Signs
1002730029,2011-12-30,Passed Inspection
1002730029,2012-06-01,Passed Inspection
1002730029,2013-04-11,Passed Inspection
1002730029,2014-04-01,Active Rat Signs
1002730029,2014-05-06,Passed Inspection
1002730030,2010-03-30,Active Rat Signs
1002730030,2010-04-29,Active Rat Signs
1002730030,2011-04-11,Active Rat Signs
1002730030,2011-05-18,Active Rat Signs
1002730030,2011-12-30,Passed Inspection
1002730030,2012-06-01,Passed Inspection
1002730030,2013-04-11,Passed Inspection
1002730030,2014-04-01,Active Rat Signs
1002730030,2014-05-06,Passed Inspection
1002740003,2010-03-31,Active Rat Signs
1002740003,2010-04-26,Passed Inspection
1002740003,2011-04-08,Active Rat Signs
1002740003,2011-05-05,Active Rat Signs
1002740003,2011-12-29,Active Rat Signs
1002740003,2012-01-11,Active Rat Signs
1002740003,2012-04-23,Passed Inspection
1002740003,2013-04-18,Passed Inspection
1002740003,2014-04-01,Passed Inspection
1002740004,2010-03-31,Active Rat Signs
1002740004,2010-04-26,Active Rat Signs
1002740004,2011-04-08,Active Rat Signs
1002740004,2011-05-05,Active Rat Signs
1002740004,2011-12-29,Active Rat Signs
1002740004,2012-01-11,Active Rat Signs
1002740004,2012-04-20,Active Rat Signs
1002740004,2012-05-17,Passed Inspection
1002740004,2013-04-18,Active Rat Signs
1002740004,2013-05-02,Passed Inspection
1002740004,2014-04-01,Passed Inspection
1002740005,2010-03-31,Active Rat Signs
1002740005,2010-04-29,Active Rat Signs
1002740005,2011-04-08,Active Rat Signs
1002740005,2011-05-05,Active Rat Signs
1002740005,2011-12-29,Active Rat Signs
1002740005,2012-01-11,Active Rat Signs
1002740005,2012-04-20,Passed Inspection
1002740005,2014-04-01,Passed Inspection
1002740038,2010-03-31,Passed Inspection
1002740038,2011-04-08,Active Rat Signs
1002740038,2011-05-05,Active Rat Signs
1002740038,2011-12-29,Active Rat Signs
1002740038,2012-01-13,Active Rat Signs
1002740038,2012-04-20,Passed Inspection
1002740038,2012-07-31,Active Rat Signs
1002740038,2012-08-23,Passed Inspection
1002740038,2014-04-01,Passed Inspection
1002740045,2010-03-31,Passed Inspection
1002740045,2010-11-08,Active Rat Signs
1002740045,2010-12-03,Active Rat Signs
1002740045,2011-04-08,Active Rat Signs
1002740045,2011-05-05,Active Rat Signs
1002740045,2011-12-29,Active Rat Signs
1002740045,2012-01-13,Active Rat Signs
1002740045,2012-04-20,Passed Inspection
1002740045,2013-04-17,Active Rat Signs
1002740045,2013-05-02,Passed Inspection
1002740045,2013-08-23,Active Rat Signs
1002740045,2013-09-20,Active Rat Signs
1002740045,2014-04-01,Passed Inspection
1002750001,2010-04-01,Passed Inspection
1002750001,2011-04-11,Active Rat Signs
1002750001,2011-05-05,Active Rat Signs
1002750001,2011-10-31,Active Rat Signs
1002750001,2011-12-15,Active Rat Signs
1002750001,2011-12-30,Active Rat Signs
1002750001,2012-01-25,Active Rat Signs
1002750001,2012-04-23,Active Rat Signs
1002750001,2012-05-17,Active Rat Signs
1002750001,2013-01-30,Active Rat Signs
1002750001,2013-03-07,Active Rat Signs
1002750001,2014-04-01,Active Rat Signs
1002750001,2014-05-07,Active Rat Signs
1002750022,2010-04-01,Active Rat Signs
1002750022,2010-04-26,Active Rat Signs
1002750022,2010-06-03,Active Rat Signs
1002750022,2010-06-03,Passed Inspection
1002750022,2010-07-01,Active Rat Signs
1002750022,2011-04-11,Passed Inspection
1002750022,2012-04-23,Passed Inspection
1002750022,2013-04-18,Passed Inspection
1002750022,2014-04-01,Active Rat Signs
1002750022,2014-05-05,Active Rat Signs
1002760021,2010-04-06,Passed Inspection
1002760021,2011-03-02,Problem Conditions
1002760021,2011-04-21,Active Rat Signs
1002760021,2012-05-03,Active Rat Signs
1002760021,2012-05-29,Active Rat Signs
1002760021,2012-12-19,Active Rat Signs
1002760021,2013-01-03,Passed Inspection
1002760021,2013-01-31,Active Rat Signs
1002760021,2013-03-07,Active Rat Signs
1002760021,2013-08-21,Active Rat Signs
1002760021,2013-09-20,Active Rat Signs
1002760021,2014-04-02,Active Rat Signs
1002760021,2014-05-05,Active Rat Signs
1002760025,2010-04-06,Passed Inspection
1002760025,2011-04-08,Active Rat Signs
1002760025,2011-05-05,Active Rat Signs
1002760025,2012-05-03,Active Rat Signs
1002760025,2012-05-29,Active Rat Signs
1002760025,2013-01-31,Active Rat Signs
1002760025,2013-03-07,Active Rat Signs
1002760025,2014-04-02,Passed Inspection
1002760034,2010-04-06,Active Rat Signs
1002760034,2010-04-26,Active Rat Signs
1002760034,2011-04-08,Active Rat Signs
1002760034,2011-05-05,Active Rat Signs
1002760034,2011-12-30,Passed Inspection
1002760034,2012-05-02,Passed Inspection
1002760034,2013-04-19,Active Rat Signs
1002760034,2013-05-24,Passed Inspection
1002760034,2014-04-02,Passed Inspection
1002760035,2010-04-06,Active Rat Signs
1002760035,2010-04-26,Active Rat Signs
1002760035,2011-04-08,Active Rat Signs
1002760035,2011-05-05,Active Rat Signs
1002760035,2011-12-30,Active Rat Signs
1002760035,2012-01-25,Passed Inspection
1002760035,2012-05-02,Passed Inspection
1002760035,2013-04-19,Active Rat Signs
1002760035,2013-05-24,Passed Inspection
1002760035,2014-04-02,Passed Inspection
1002760046,2009-09-17,Active Rat Signs
1002760046,2009-10-07,Active Rat Signs
1002760046,2009-11-18,Active Rat Signs
1002760046,2010-02-01,Active Rat Signs
1002760046,2010-04-06,Active Rat Signs
1002760046,2010-04-26,Passed Inspection
1002760046,2010-05-10,Passed Inspection
1002760046,2011-04-08,Active Rat Signs
1002760046,2011-05-18,Active Rat Signs
1002760046,2011-12-30,Passed Inspection
1002760046,2012-05-02,Passed Inspection
1002760046,2013-04-19,Active Rat Signs
1002760046,2013-05-24,Passed Inspection
1002760046,2014-04-02,Passed Inspection
1002760047,2009-09-17,Active Rat Signs
1002760047,2009-10-07,Active Rat Signs
1002760047,2009-12-30,Active Rat Signs
1002760047,2010-01-19,Active Rat Signs
1002760047,2010-01-19,Passed Inspection
1002760047,2010-04-06,Passed Inspection
1002760047,2011-04-08,Active Rat Signs
1002760047,2011-05-18,Active Rat Signs
1002760047,2011-12-30,Passed Inspection
1002760047,2012-05-02,Passed Inspection
1002760047,2013-04-19,Active Rat Signs
1002760047,2013-05-24,Passed Inspection
1002760047,2014-04-02,Passed Inspection
1002770002,2010-04-05,Active Rat Signs
1002770002,2010-04-26,Active Rat Signs
1002770002,2011-04-05,Active Rat Signs
1002770002,2011-05-18,Active Rat Signs
1002770002,2011-12-30,Active Rat Signs
1002770002,2012-01-25,Active Rat Signs
1002770002,2012-05-04,Active Rat Signs
1002770002,2012-05-29,Active Rat Signs
1002770002,2013-01-30,Active Rat Signs
1002770002,2013-03-07,Active Rat Signs
1002770002,2014-04-01,Active Rat Signs
1002770002,2014-05-09,Active Rat Signs
1002770002,2014-10-27,Active Rat Signs
1002770008,2010-04-05,Active Rat Signs
1002770008,2010-04-26,Active Rat Signs
1002770008,2011-04-05,Active Rat Signs
1002770008,2011-05-18,Active Rat Signs
1002770008,2011-12-30,Active Rat Signs
1002770008,2012-01-25,Passed Inspection
1002770008,2012-05-04,Active Rat Signs
1002770008,2012-06-12,Active Rat Signs
1002770008,2013-01-30,Active Rat Signs
1002770008,2013-03-07,Active Rat Signs
1002770008,2014-04-01,Active Rat Signs
1002770008,2014-05-09,Active Rat Signs
1002770029,2010-04-05,Passed Inspection
1002770029,2011-04-06,Active Rat Signs
1002770029,2011-05-09,Active Rat Signs
1002770029,2011-12-30,Passed Inspection
1002770029,2012-05-04,Active Rat Signs
1002770029,2012-05-29,Passed Inspection
1002770029,2013-01-30,Active Rat Signs
1002770029,2013-03-08,Active Rat Signs
1002770029,2014-04-01,Active Rat Signs
1002770029,2014-05-06,Passed Inspection
1002770045,2010-04-05,Active Rat Signs
1002770045,2010-04-26,Passed Inspection
1002770045,2011-04-06,Active Rat Signs
1002770045,2011-05-09,Passed Inspection
1002770045,2012-05-03,Active Rat Signs
1002770045,2012-05-29,Passed Inspection
1002770045,2013-04-19,Active Rat Signs
1002770045,2013-05-24,Passed Inspection
1002770045,2014-04-01,Active Rat Signs
1002770045,2014-05-07,Active Rat Signs
1002790053,2010-04-07,Active Rat Signs
1002790053,2010-04-26,Active Rat Signs
1002790053,2011-04-06,Passed Inspection
1002790053,2012-05-07,Passed Inspection
1002790053,2012-12-19,Active Rat Signs
1002790053,2013-01-03,Active Rat Signs
1002790053,2013-03-07,Active Rat Signs
1002790053,2013-05-01,Active Rat Signs
1002790053,2013-09-03,Active Rat Signs
1002790053,2013-09-20,Active Rat Signs
1002790053,2013-12-02,Passed Inspection
1002790053,2014-02-20,Active Rat Signs
1002790053,2014-04-03,Active Rat Signs
1002790053,2014-05-05,Passed Inspection
1002790053,2014-06-20,Active Rat Signs
1002800015,2010-04-05,Active Rat Signs
1002800015,2010-04-26,Active Rat Signs
1002800015,2011-04-18,Active Rat Signs
1002800015,2011-05-06,Passed Inspection
1002800015,2012-05-08,Active Rat Signs
1002800015,2012-06-12,Passed Inspection
1002800015,2013-04-23,Active Rat Signs
1002800015,2013-05-24,Active Rat Signs
1002800015,2014-04-04,Active Rat Signs
1002800015,2014-05-06,Active Rat Signs
1002800055,2010-04-05,Passed Inspection
1002800055,2011-04-18,Active Rat Signs
1002800055,2011-05-09,Active Rat Signs
1002800055,2012-05-07,Passed Inspection
1002800055,2013-04-22,Active Rat Signs
1002800055,2013-05-22,Passed Inspection
1002800055,2014-04-04,Active Rat Signs
1002800055,2014-06-20,Active Rat Signs
1002810001,2010-04-02,Active Rat Signs
1002810001,2010-04-29,Active Rat Signs
1002810001,2010-08-02,Active Rat Signs
1002810001,2010-08-23,Active Rat Signs
1002810001,2011-04-06,Active Rat Signs
1002810001,2011-05-09,Passed Inspection
1002810001,2013-04-23,Passed Inspection
1002810001,2014-04-04,Active Rat Signs
1002810001,2014-05-05,Active Rat Signs
1002810001,2014-09-11,Active Rat Signs
1002810001,2014-10-28,Passed Inspection
1002810004,2010-04-02,Active Rat Signs
1002810004,2010-05-03,Active Rat Signs
1002810004,2010-08-23,Active Rat Signs
1002810004,2010-09-29,Active Rat Signs
1002810004,2010-12-10,Active Rat Signs
1002810004,2011-02-10,Active Rat Signs
1002810004,2011-04-06,Active Rat Signs
1002810004,2011-05-09,Active Rat Signs
1002810004,2013-04-23,Passed Inspection
1002810004,2014-04-04,Passed Inspection
1002810033,2010-04-02,Passed Inspection
1002810033,2011-04-12,Active Rat Signs
1002810033,2011-05-06,Passed Inspection
1002810033,2012-01-25,Active Rat Signs
1002810033,2012-05-09,Active Rat Signs
1002810033,2012-06-12,Active Rat Signs
1002810033,2013-01-30,Passed Inspection
1002810033,2013-04-24,Active Rat Signs
1002810033,2013-05-22,Passed Inspection
1002810033,2014-04-04,Passed Inspection
1002820023,2010-04-01,Active Rat Signs
1002820023,2010-04-29,Active Rat Signs
1002820023,2011-04-19,Active Rat Signs
1002820023,2011-05-12,Active Rat Signs
1002820023,2011-12-29,Active Rat Signs
1002820023,2012-01-13,Passed Inspection
1002820023,2012-02-13,Active Rat Signs
1002820023,2012-02-23,Active Rat Signs
1002820023,2013-04-18,Passed Inspection
1002820023,2014-04-02,Passed Inspection
1002830030,2010-03-29,Active Rat Signs
1002830030,2010-04-29,Active Rat Signs
1002830030,2011-04-20,Active Rat Signs
1002830030,2011-05-12,Active Rat Signs
1002830030,2011-12-29,Active Rat Signs
1002830030,2012-01-11,Active Rat Signs
1002830030,2012-02-13,Active Rat Signs
1002830030,2012-02-23,Active Rat Signs
1002830030,2013-01-23,Active Rat Signs
1002830030,2013-02-25,Passed Inspection
1002830030,2013-04-10,Passed Inspection
1002830030,2014-04-03,Active Rat Signs
1002830030,2014-05-09,Active Rat Signs
1002830030,2014-09-26,Active Rat Signs
1002830030,2014-10-28,Passed Inspection
1002830040,2010-03-29,Active Rat Signs
1002830040,2010-05-10,Active Rat Signs
1002830040,2011-04-20,Active Rat Signs
1002830040,2011-05-12,Active Rat Signs
1002830040,2011-12-29,Active Rat Signs
1002830040,2012-01-13,Passed Inspection
1002830040,2012-06-04,Passed Inspection
1002830040,2013-04-10,Passed Inspection
1002830040,2014-02-07,Active Rat Signs
1002830040,2014-02-20,Active Rat Signs
1002830040,2014-04-03,Passed Inspection
1002830040,2014-08-20,Active Rat Signs
1002830040,2014-09-11,Active Rat Signs
1002830041,2010-03-29,Active Rat Signs
1002830041,2010-06-03,Active Rat Signs
1002830041,2011-04-20,Passed Inspection
1002830041,2011-12-29,Active Rat Signs
1002830041,2012-01-13,Active Rat Signs
1002830041,2012-02-13,Active Rat Signs
1002830041,2012-02-23,Active Rat Signs
1002830041,2012-02-27,Passed Inspection
1002830041,2012-06-04,Passed Inspection
1002830041,2013-01-23,Active Rat Signs
1002830041,2013-02-25,Passed Inspection
1002830041,2013-04-10,Passed Inspection
1002830041,2014-04-03,Passed Inspection
1002830049,2010-03-29,Active Rat Signs
1002830049,2010-05-10,Active Rat Signs
1002830049,2011-04-19,Passed Inspection
1002830049,2012-06-04,Active Rat Signs
1002830049,2012-06-20,Passed Inspection
1002830049,2013-04-10,Active Rat Signs
1002830049,2013-04-29,Active Rat Signs
1002830049,2014-04-03,Passed Inspection
1002830053,2010-04-01,Passed Inspection
1002830053,2011-04-13,Active Rat Signs
1002830053,2011-05-06,Active Rat Signs
1002830053,2011-12-29,Active Rat Signs
1002830053,2012-01-26,Active Rat Signs
1002830053,2012-05-07,Passed Inspection
1002830053,2013-01-23,Active Rat Signs
1002830053,2013-02-25,Passed Inspection
1002830053,2013-04-09,Passed Inspection
1002830053,2014-04-03,Passed Inspection
1002830059,2010-04-01,Active Rat Signs
1002830059,2010-04-29,Active Rat Signs
1002830059,2010-11-15,Active Rat Signs
1002830059,2010-12-03,Active Rat Signs
1002830059,2011-04-13,Active Rat Signs
1002830059,2011-05-12,Active Rat Signs
1002830059,2011-12-29,Passed Inspection
1002830059,2012-05-07,Passed Inspection
1002830059,2013-04-09,Passed Inspection
1002920022,2010-01-26,Active Rat Signs
1002920022,2010-03-31,Passed Inspection
1002920022,2011-04-18,Active Rat Signs
1002920022,2011-05-11,Active Rat Signs
1002920022,2012-01-06,Active Rat Signs
1002920022,2012-01-26,Active Rat Signs
1002920022,2012-04-25,Passed Inspection
1002920022,2013-04-05,Active Rat Signs
1002920022,2013-04-30,Passed Inspection
1002920022,2014-04-14,Active Rat Signs
1002920022,2014-06-23,Active Rat Signs
1002930028,2010-01-26,Passed Inspection
1002930028,2011-04-14,Active Rat Signs
1002930028,2011-05-06,Passed Inspection
1002930028,2012-02-23,Active Rat Signs
1002930028,2012-03-14,Active Rat Signs
1002930028,2012-06-12,Active Rat Signs
1002930028,2012-08-09,Active Rat Signs
1002930028,2012-12-19,Passed Inspection
1002930028,2013-04-08,Passed Inspection
1002930028,2014-04-14,Passed Inspection
1002940021,2009-10-07,Active Rat Signs
1002940021,2009-12-30,Active Rat Signs
1002940021,2010-02-22,Active Rat Signs
1002940021,2010-03-31,Passed Inspection
1002940021,2011-04-13,Active Rat Signs
1002940021,2011-05-11,Passed Inspection
1002940021,2012-03-05,Active Rat Signs
1002940021,2012-04-24,Passed Inspection
1002940021,2013-04-09,Passed Inspection
1002940021,2014-04-14,Passed Inspection
1002990020,2010-02-22,Active Rat Signs
1002990020,2010-04-15,Passed Inspection
1002990020,2011-04-14,Active Rat Signs
1002990020,2011-05-11,Active Rat Signs
1002990020,2011-06-17,Active Rat Signs
1002990020,2011-09-14,Problem Conditions
1002990020,2012-01-09,Active Rat Signs
1002990020,2012-01-11,Active Rat Signs
1002990020,2012-01-24,Passed Inspection
1002990020,2012-05-02,Passed Inspection
1002990020,2013-03-27,Passed Inspection
1002990020,2014-04-11,Passed Inspection
1003020001,2010-01-22,Active Rat Signs
1003020001,2011-04-14,Active Rat Signs
1003020001,2011-04-15,Active Rat Signs
1003020001,2011-04-29,Active Rat Signs
1003020001,2012-05-10,Active Rat Signs
1003020001,2013-03-29,Active Rat Signs
1003020001,2014-04-11,Active Rat Signs
1003030015,2010-01-22,Passed Inspection
1003030015,2010-11-08,Active Rat Signs
1003030015,2010-12-03,Active Rat Signs
1003030015,2011-04-15,Active Rat Signs
1003030015,2011-05-11,Active Rat Signs
1003030015,2012-01-06,Active Rat Signs
1003030015,2012-01-26,Active Rat Signs
1003030015,2012-05-10,Passed Inspection
1003030015,2013-03-26,Passed Inspection
1003030015,2014-04-11,Passed Inspection
1003040021,2010-02-04,Active Rat Signs
1003040021,2010-04-15,Active Rat Signs
1003040021,2011-04-20,Passed Inspection
1003040021,2012-05-18,Active Rat Signs
1003040021,2012-06-01,Active Rat Signs
1003040021,2013-04-02,Active Rat Signs
1003040021,2013-05-01,Passed Inspection
1003040021,2014-04-14,Problem Conditions
1003040021,2014-05-05,Active Rat Signs
1003060001,2010-02-02,Passed Inspection
1003060001,2011-04-18,Active Rat Signs
1003060001,2011-05-11,Passed Inspection
1003060001,2012-05-14,Active Rat Signs
1003060001,2012-06-12,Passed Inspection
1003060001,2013-04-01,Passed Inspection
1003060001,2013-11-06,Active Rat Signs
1003060001,2013-12-11,Passed Inspection
1003060001,2014-04-11,Active Rat Signs
1003060001,2014-06-17,Active Rat Signs
1003060001,2014-09-25,Active Rat Signs
